phase,scheduler,n_ues,spatial,traffic,run_id,cell_throughput_mbps,jain_index,mean_delay_ms,plr,n_ues_active,n_ues_total
phase4_extent_b,tbfq,20,clustered,heterogeneous,5,3.0047,0.378299,3.0081,0.014886,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,6,2.8464,0.377771,3.0065,0.011126,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,7,2.6461,0.377441,3.0148,0.020808,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,8,3.0443,0.378303,3.0083,0.012924,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,9,2.9298,0.378113,3.0109,0.015125,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,10,3.1756,0.378411,3.0137,0.014567,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,11,2.8504,0.377896,3.0191,0.016085,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,12,2.9538,0.377909,3.0323,0.020573,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,13,3.1751,0.378749,3.0206,0.010406,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,14,2.6705,0.377382,3.0145,0.021011,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,15,2.5423,0.377093,3.0113,0.017969,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,16,2.7043,0.377593,3.0305,0.017411,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,17,2.4332,0.376629,3.0084,0.022646,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,18,2.3988,0.376492,3.0161,0.027054,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,19,3.178,0.37869,3.0227,0.011726,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,20,2.9126,0.378021,3.0121,0.012768,14,20
phase4_extent_b,tbfq,40,clustered,heterogeneous,1,3.2787,0.371189,3.0198,0.017613,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,2,3.0062,0.369991,3.0128,0.021811,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,3,2.9397,0.369763,3.0142,0.02009,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,4,2.9202,0.369526,3.0205,0.022293,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,5,2.8452,0.369972,3.0132,0.030577,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,6,3.342,0.371229,3.0246,0.015733,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,7,2.8959,0.369731,3.0173,0.023932,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,8,2.8867,0.369463,3.0123,0.024179,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,9,2.9645,0.369581,3.0127,0.029013,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,10,3.3836,0.371713,3.0081,0.013125,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,11,3.227,0.370971,3.0136,0.017768,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,12,3.2004,0.3709,3.011,0.018054,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,13,2.7875,0.369109,3.0255,0.027817,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,14,2.9799,0.369721,3.0157,0.023173,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,15,3.3586,0.371308,3.0182,0.02057,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,16,3.2058,0.370399,3.0209,0.021011,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,17,3.1362,0.370453,3.0158,0.01973,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,18,3.1499,0.370406,3.0129,0.017406,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,19,3.1649,0.37071,3.0088,0.022847,27,40
phase4_extent_b,tbfq,40,clustered,heterogeneous,20,3.2463,0.371108,3.0159,0.020331,27,40
phase4_extent_b,tbfq,10,uniform,heterogeneous,1,1.4636,0.423262,3.0143,0.033328,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,2,1.9929,0.4251,3.0233,0.036979,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,3,2.521,0.425824,3.0124,0.019168,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,4,1.7206,0.424292,3.0123,0.029336,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,5,1.4749,0.42334,3.0161,0.035727,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,6,3.6364,0.426839,3.0054,0.008805,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,7,3.0462,0.426584,3.0111,0.008406,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,8,2.7118,0.426081,3.0075,0.010323,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,9,1.9522,0.424705,3.0062,0.034415,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,10,1.9553,0.424772,3.0123,0.029731,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,11,2.7006,0.425896,3.0061,0.003202,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,12,2.3567,0.425696,3.0102,0.024369,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,13,1.6454,0.424179,3.0466,0.037415,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,14,2.8239,0.426319,3.0077,0.021128,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,15,2.4509,0.425834,3.0072,0.013887,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,16,4.4725,0.427645,3.0201,0.002283,8,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,17,1.7715,0.424595,3.0227,0.034092,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,18,1.7819,0.424434,3.0321,0.035571,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,19,3.1167,0.426451,3.0139,0.013048,7,10
phase4_extent_b,tbfq,10,uniform,heterogeneous,20,3.354,0.426814,3.0023,0.003882,7,10
phase4_extent_b,tbfq,20,uniform,heterogeneous,1,1.5979,0.3727,3.0144,0.037127,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,2,2.0707,0.37539,3.0157,0.03069,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,3,2.7437,0.377523,3.0051,0.014207,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,4,1.8326,0.374046,3.0083,0.02105,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,5,1.4681,0.37152,3.0095,0.038289,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,6,3.2819,0.378664,3.0139,0.009283,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,7,2.3924,0.376572,3.0323,0.019695,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,8,2.4362,0.37681,3.0064,0.017088,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,9,1.9681,0.374775,3.0199,0.035811,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,10,2.092,0.375339,3.0055,0.036969,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,11,2.0162,0.375116,3.0105,0.024726,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,12,1.8283,0.374235,3.0142,0.044256,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,13,1.8692,0.374373,3.0094,0.034528,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,14,1.947,0.374812,3.0152,0.034131,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,15,2.1474,0.37555,3.0169,0.023491,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,16,2.7902,0.37763,3.0284,0.01701,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,17,1.4607,0.371335,3.0174,0.052413,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,18,1.7341,0.373683,3.012,0.033884,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,19,2.9774,0.377905,3.0068,0.015649,14,20
phase4_extent_b,tbfq,20,uniform,heterogeneous,20,3.0265,0.377986,3.0017,0.009041,14,20
phase4_extent_b,tbfq,40,uniform,heterogeneous,1,1.6694,0.360663,3.0123,0.043807,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,2,1.9983,0.364475,3.0198,0.037336,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,3,3.4036,0.371552,3.0191,0.020491,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,4,2.0072,0.364419,3.0124,0.029411,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,5,1.6433,0.359819,3.0272,0.041141,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,6,2.69,0.368521,3.0073,0.029888,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,7,1.9946,0.364203,3.0204,0.033975,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,8,2.2652,0.36601,3.0155,0.027539,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,9,2.3525,0.366529,3.0082,0.031857,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,10,1.9529,0.363608,3.0166,0.051979,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,11,1.5924,0.359963,3.0279,0.05022,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,12,1.5862,0.359415,3.0219,0.042514,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,13,1.6307,0.359972,3.0255,0.049814,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,14,1.998,0.364183,3.0126,0.031331,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,15,2.0578,0.365127,3.0109,0.037812,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,16,2.2188,0.366128,3.0254,0.029694,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,17,1.8773,0.362897,3.0252,0.041343,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,18,1.9332,0.36356,3.0161,0.046619,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,19,2.4983,0.368003,3.0142,0.028175,27,40
phase4_extent_b,tbfq,40,uniform,heterogeneous,20,2.2182,0.366212,3.0149,0.02477,27,40
